LnElectricity,LnWater,LnGas,Constant,LnPriceElect,LnPriceWater,LnPriceGas,IndSocio1,IndSocio2,Altitude,Nrooms,HouseholdMem,Lnincome,Constant,LnPriceWater,LnPriceElect,LnPriceGas,IndSocio1,IndSocio2,Nrooms,HouseholdMem,Constant,LnPriceWater,LnPriceElect,LnPriceGas,IndSocio1,IndSocio2,Altitude,Nrooms,HouseholdMem
5.036952602,4.043051268,2.776331646,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,3,8.2505045,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,3,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,3
5.036952602,3.713572067,2.916689066,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,4,2,8.1232147,1,-0.29646596,-1.6191703,-0.41464302,0,1,4,2,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,4,2
4.836281907,3.713572067,2.223541864,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,2,7.5964251,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,2,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,2
4.762173935,1.791759469,2.123458391,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,3,1,6.8521862,1,-0.29646596,-1.6191703,-0.41464302,0,1,3,1,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,3,1
3.931825633,2.197224577,1.818076745,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,1,7.4843726,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,1
4.110873864,1.386294361,2.762538386,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,2,6.7854948,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,2
4.110873864,2.397895273,2.762538386,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,2,2,7.8898377,1,-0.23307627,-1.8766443,-0.67739218,1,0,2,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,2,2
4.290459441,2.197224577,2.247072383,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,2,8.2451782,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,2
3.713572067,0.693147181,2.270061932,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,1,6.5092416,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,1
5.866468057,3.401197382,3.689878979,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,5,8.4038582,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,5,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,5
5.111987788,2.197224577,3.050220506,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,3,6.1262493,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,3
4.795790546,1.791759469,1.919859501,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,2,7.6559224,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,2
5.749392986,2.708050201,2.474856314,1,-1.7420412,-0.21109153,-0.57872844,0,1,0,4,3,7.9475675,1,-0.21109153,-1.7420412,-0.57872844,0,1,4,3,1,-0.21109153,-1.7420412,-0.57872844,0,1,0,4,3
4.369447852,1.386294361,2.456164181,1,-1.9243628,-0.61655658,-0.76104993,1,0,0,3,2,6.1350989,1,-0.61655658,-1.9243628,-0.76104993,1,0,3,2,1,-0.61655658,-1.9243628,-0.76104993,1,0,0,3,2
5.135798437,1.945910149,2.974508637,1,-1.6197991,0.078404345,-0.24923204,0,1,0,5,4,8.5758171,1,0.078404345,-1.6197991,-0.24923204,0,1,5,4,1,0.078404345,-1.6197991,-0.24923204,0,1,0,5,4
5.480638923,3.951243719,2.644755351,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,4,7.4948888,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,4,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,4
5.313205979,2.48490665,2.377692565,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,3,8.0211468,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,3,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,3
6.052089169,3.526360525,2.456164181,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,2,6.8681865,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,2,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,2
4.976733742,3.258096538,2.357073278,1,-1.6197991,0.078404345,-0.24923204,0,1,0,4,3,7.5612016,1,0.078404345,-1.6197991,-0.24923204,0,1,4,3,1,0.078404345,-1.6197991,-0.24923204,0,1,0,4,3
4.820281566,3.555348061,0.683096845,1,-1.7288402,-1.1116781,-0.29809263,1,0,1,4,2,8.1775198,1,-1.1116781,-1.7288402,-0.29809263,1,0,4,2,1,-1.1116781,-1.7288402,-0.29809263,1,0,1,4,2
4.812184355,0.693147181,2.069391218,1,-1.7544729,-0.90201777,-0.29825708,1,0,0,4,2,6.4843121,1,-0.90201777,-1.7544729,-0.29825708,1,0,4,2,1,-0.90201777,-1.7544729,-0.29825708,1,0,0,4,2
4.624972813,1.386294361,1.530394683,1,-1.7544729,-0.90201777,-0.29825708,1,0,0,4,1,6.530232,1,-0.90201777,-1.7544729,-0.29825708,1,0,4,1,1,-0.90201777,-1.7544729,-0.29825708,1,0,0,4,1
5.170483995,3.295836866,2.829677748,1,-1.7544729,-0.90201777,-0.29825708,1,0,0,4,3,2.8792026,1,-0.90201777,-1.7544729,-0.29825708,1,0,4,3,1,-0.90201777,-1.7544729,-0.29825708,1,0,0,4,3
5.564520407,2.197224577,3.298056586,1,-1.7420412,-0.009621445,-0.39271238,0,1,0,4,1,7.0962076,1,-0.009621445,-1.7420412,-0.39271238,0,1,4,1,1,-0.009621445,-1.7420412,-0.39271238,0,1,0,4,1
6.077642243,2.197224577,3.585738751,1,-1.7420412,-0.009621445,-0.39271238,0,1,0,4,4,7.3492074,1,-0.009621445,-1.7420412,-0.39271238,0,1,4,4,1,-0.009621445,-1.7420412,-0.39271238,0,1,0,4,4
5.749392986,2.302585093,2.829677748,1,-1.7420412,-0.009621445,-0.39271238,0,1,0,4,3,7.400991,1,-0.009621445,-1.7420412,-0.39271238,0,1,4,3,1,-0.009621445,-1.7420412,-0.39271238,0,1,0,4,3
6.131226489,2.772588722,1.95160817,1,-1.9243628,-0.41508663,-0.5750339,1,0,0,4,2,8.2544813,1,-0.41508663,-1.9243628,-0.5750339,1,0,4,2,1,-0.41508663,-1.9243628,-0.5750339,1,0,0,4,2
6.206575927,2.708050201,3.706228117,1,-1.7420412,-0.009621445,-0.39271238,0,1,0,4,1,5.9031057,1,-0.009621445,-1.7420412,-0.39271238,0,1,4,1,1,-0.009621445,-1.7420412,-0.39271238,0,1,0,4,1
6.156978986,2.397895273,2.705379973,1,-1.9243628,-0.37910768,-0.81196517,1,0,0,4,2,8.2505045,1,-0.37910768,-1.9243628,-0.81196517,1,0,4,2,1,-0.37910768,-1.9243628,-0.81196517,1,0,0,4,2
5.342334252,1.945910149,2.719978772,1,-1.7420412,0.32341972,-0.57872844,0,1,0,4,3,7.7522163,1,0.32341972,-1.7420412,-0.57872844,0,1,4,3,1,0.32341972,-1.7420412,-0.57872844,0,1,0,4,3
6.077642243,2.302585093,3.204371098,1,-1.7420412,0.32341972,-0.57872844,0,1,0,4,5,8.1003304,1,0.32341972,-1.7420412,-0.57872844,0,1,4,5,1,0.32341972,-1.7420412,-0.57872844,0,1,0,4,5
5.236441963,1.386294361,3.195402469,1,-1.7420412,0.32341972,-0.57872844,0,1,0,4,5,6.3085709,1,0.32341972,-1.7420412,-0.57872844,0,1,4,5,1,0.32341972,-1.7420412,-0.57872844,0,1,0,4,5
5.056245805,1.098612289,2.951780334,1,-1.7420412,0.32341972,-0.57872844,0,1,0,4,1,7.3662324,1,0.32341972,-1.7420412,-0.57872844,0,1,4,1,1,0.32341972,-1.7420412,-0.57872844,0,1,0,4,1
5.049856007,1.386294361,2.748552144,1,-1.7420412,0.32341972,-0.57872844,0,1,0,4,3,7.9226279,1,0.32341972,-1.7420412,-0.57872844,0,1,4,3,1,0.32341972,-1.7420412,-0.57872844,0,1,0,4,3
6.077642243,2.833213344,2.842581094,1,-1.7420412,-1.4925728,-0.39271238,0,1,0,7,3,6.4139314,1,-1.4925728,-1.7420412,-0.39271238,0,1,7,3,1,-1.4925728,-1.7420412,-0.39271238,0,1,0,7,3
3.401197382,2.63905733,2.474856314,1,-1.7544729,-0.90201777,-0.29825708,1,0,0,5,4,7.1317711,1,-0.90201777,-1.7544729,-0.29825708,1,0,5,4,1,-0.90201777,-1.7544729,-0.29825708,1,0,0,5,4
6.054439346,2.397895273,1.25846099,1,-1.5721513,-0.49655268,-0.11593556,0,1,0,3,1,6.973547,1,-0.49655268,-1.5721513,-0.11593556,0,1,3,1,1,-0.49655268,-1.5721513,-0.11593556,0,1,0,3,1
4.94875989,0.693147181,2.867898902,1,-1.8607079,-0.27016044,-0.83546948,1,0,0,4,2,8.2418356,1,-0.27016044,-1.8607079,-0.83546948,1,0,4,2,1,-0.27016044,-1.8607079,-0.83546948,1,0,0,4,2
5.043425117,3.218875825,2.916689066,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,3,6.4139314,1,-0.36161208,-1.845427,-0.29190397,1,0,4,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,3
4.787491743,2.079441542,1.193922468,1,-1.845427,-0.36161208,-0.29190397,1,0,0,3,3,7.2271929,1,-0.36161208,-1.845427,-0.29190397,1,0,3,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,3,3
5.446737372,2.944438979,1.576914762,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,2,7.5613337,1,-0.36161208,-1.845427,-0.29190397,1,0,4,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,2
4.700480366,2.944438979,1.982379856,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,3,7.5645032,1,-0.36161208,-1.845427,-0.29190397,1,0,4,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,3
4.574710979,1.098612289,0.431782416,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,1,7.7289982,1,-0.36161208,-1.845427,-0.29190397,1,0,4,1,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,1
4.94875989,2.48490665,1.887069634,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,1,7.2683468,1,-0.36161208,-1.845427,-0.29190397,1,0,4,1,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,1
4.343805422,2.079441542,1.430311199,1,-1.845427,-0.36161208,-0.29190397,1,0,0,2,3,6.9156156,1,-0.36161208,-1.845427,-0.29190397,1,0,2,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,2,3
4.532599493,2.564949357,2.437115986,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,1,5.6694908,1,-0.36161208,-1.845427,-0.29190397,1,0,4,1,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,1
5.262690189,1.609437912,2.563409711,1,-1.6631055,0.043852903,-0.1875439,0,1,0,5,4,8.1277294,1,0.043852903,-1.6631055,-0.1875439,0,1,5,4,1,0.043852903,-1.6631055,-0.1875439,0,1,0,5,4
5.521460918,2.708050201,2.613006652,1,-1.6631055,0.043852903,-0.1875439,0,1,0,4,2,6.4139314,1,0.043852903,-1.6631055,-0.1875439,0,1,4,2,1,0.043852903,-1.6631055,-0.1875439,0,1,0,4,2
5.204006687,3.091042453,2.123458391,1,-1.6631055,0.043852903,-0.1875439,0,1,0,4,4,8.4933729,1,0.043852903,-1.6631055,-0.1875439,0,1,4,4,1,0.043852903,-1.6631055,-0.1875439,0,1,0,4,4
4.955827058,2.302585093,2.613006652,1,-1.6631055,0.043852903,-0.1875439,0,1,0,4,5,8.6235781,1,0.043852903,-1.6631055,-0.1875439,0,1,4,5,1,0.043852903,-1.6631055,-0.1875439,0,1,0,4,5
5.902633333,3.258096538,2.644755351,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,4,2,6.8521862,1,-0.42873859,-1.8124036,-0.42495102,1,0,4,2,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,4,2
4.795790546,3.258096538,3.186352674,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,2,6.5317144,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,2,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,2
6.146329258,2.564949357,2.789937422,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,4,7.9399877,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,4,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,4
5.463831805,3.891820298,3.799078246,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,4,1,7.0860252,1,-0.42873859,-1.8124036,-0.42495102,1,0,4,1,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,4,1
5.411646052,2.48490665,3.039749159,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,3,7.5153174,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,3,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,3
5.068904202,2.302585093,2.789937422,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,4,1,7.6666942,1,-0.42873859,-1.8124036,-0.42495102,1,0,4,1,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,4,1
5.411646052,2.48490665,3.33005939,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,5,7.8608503,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,5,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,5
5.568344504,2.944438979,3.489818543,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,4,8.5241442,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,4,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,4
4.442651256,2.708050201,1.982379856,1,-1.8124036,-0.42873859,-0.42495102,1,0,0,5,2,7.3113041,1,-0.42873859,-1.8124036,-0.42495102,1,0,5,2,1,-0.42873859,-1.8124036,-0.42495102,1,0,0,5,2
5.375278408,2.079441542,2.336019869,1,-1.6965641,-1.119032,-0.29809263,1,0,1,3,2,5.5582652,1,-1.119032,-1.6965641,-0.29809263,1,0,3,2,1,-1.119032,-1.6965641,-0.29809263,1,0,1,3,2
4.762173935,3.295836866,2.19944439,1,-1.6965641,-1.119032,-0.29809263,1,0,1,6,2,8.1034117,1,-1.119032,-1.6965641,-0.29809263,1,0,6,2,1,-1.119032,-1.6965641,-0.29809263,1,0,1,6,2
5.267858159,2.944438979,2.951780334,1,-1.5142425,-0.7135669,-0.11577111,0,1,1,5,4,8.2760715,1,-0.7135669,-1.5142425,-0.11577111,0,1,5,4,1,-0.7135669,-1.5142425,-0.11577111,0,1,1,5,4
4.890349128,3.713572067,3.018471712,1,-1.6965641,-1.119032,-0.29809263,1,0,1,4,3,7.0425401,1,-1.119032,-1.6965641,-0.29809263,1,0,4,3,1,-1.119032,-1.6965641,-0.29809263,1,0,1,4,3
5.468060141,0,3.130263123,1,-1.5142425,-0.7135669,-0.11577111,0,1,1,4,4,7.414257,1,-0.7135669,-1.5142425,-0.11577111,0,1,4,4,1,-0.7135669,-1.5142425,-0.11577111,0,1,1,4,4
5.521460918,3.465735903,3.168003494,1,-1.6965641,-1.119032,-0.29809263,1,0,1,4,2,8.5971699,1,-1.119032,-1.6965641,-0.29809263,1,0,4,2,1,-1.119032,-1.6965641,-0.29809263,1,0,1,4,2
5.220355825,2.995732274,3.239462458,1,-1.8040836,-0.37719712,-0.51336354,1,0,1,6,2,6.8521862,1,-0.37719712,-1.8040836,-0.51336354,1,0,6,2,1,-0.37719712,-1.8040836,-0.51336354,1,0,1,6,2
5.220355825,3.295836866,3.100992739,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,6.9842043,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
4.804021045,1.386294361,1.621366464,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,8.0596933,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
4.418840608,1.609437912,1.982379856,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,1,7.2257872,1,-0.70193106,-1.801492,-0.59696466,1,0,3,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,1
4.934473933,2.397895273,2.963209134,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,3,6.895431,1,-0.70193106,-1.801492,-0.59696466,1,0,3,3,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,3
5.267858159,2.995732274,3.503152134,1,-1.801492,-0.70193106,-0.59696466,1,0,1,4,5,7.2594419,1,-0.70193106,-1.801492,-0.59696466,1,0,4,5,1,-0.70193106,-1.801492,-0.59696466,1,0,1,4,5
5.351858133,2.890371758,2.149433902,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,7.2248616,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
5.049856007,2.48490665,2.563409711,1,-1.801492,-0.70193106,-0.59696466,1,0,1,4,3,7.0776067,1,-0.70193106,-1.801492,-0.59696466,1,0,4,3,1,-0.70193106,-1.801492,-0.59696466,1,0,1,4,3
5.480638923,3.135494216,3.503152134,1,-1.801492,-0.70193106,-0.59696466,1,0,1,5,4,6.883935,1,-0.70193106,-1.801492,-0.59696466,1,0,5,4,1,-0.70193106,-1.801492,-0.59696466,1,0,1,5,4
5.624017506,2.890371758,3.738145695,1,-1.801492,-0.70193106,-0.59696466,1,0,1,5,5,6.5680823,1,-0.70193106,-1.801492,-0.59696466,1,0,5,5,1,-0.70193106,-1.801492,-0.59696466,1,0,1,5,5
4.859812404,3.295836866,3.503152134,1,-1.801492,-0.70193106,-0.59696466,1,0,1,5,6,6.2514124,1,-0.70193106,-1.801492,-0.59696466,1,0,5,6,1,-0.70193106,-1.801492,-0.59696466,1,0,1,5,6
5.220355825,2.833213344,3.656356288,1,-1.801492,-0.70193106,-0.59696466,1,0,1,4,4,6.4139314,1,-0.70193106,-1.801492,-0.59696466,1,0,4,4,1,-0.70193106,-1.801492,-0.59696466,1,0,1,4,4
5.111987788,2.708050201,3.100992739,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,3,6.8374548,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,3
4.543294782,1.791759469,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,1,5.7454767,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,1
4.382026635,2.48490665,2.705379973,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,3,6.3538275,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,3
5.752572639,3.610917913,3.945457801,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,4,6.4023495,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,4
4.644390899,2.48490665,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,3,6.0290356,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,3
4.382026635,2.397895273,3.050220506,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,4,7.1466999,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,4
4.605170186,2.197224577,1.376244025,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,2,7.4255323,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,2
4.682131227,2.564949357,1.376244025,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,7.6523056,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
5.700443573,3.044522438,3.17722015,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,6,3,6.4139314,1,-0.23307627,-1.8766443,-0.67739218,1,0,6,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,6,3
4.753590191,2.197224577,2.270061932,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,2,5.7207842,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,2
4.787491743,2.564949357,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,1,5.7207842,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,1
5.056245805,1.791759469,3.17722015,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,2,6.5536933,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,2
5.424950017,2.772588722,2.928523577,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,7.0283794,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
5.505331536,3.17805383,2.629006994,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,3,6.6370749,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,3
4.787491743,3.33220451,3.050220506,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,2,6.3085709,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,2
5.351858133,2.890371758,3.298056586,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,5,6.6281595,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,5,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,5
5.963579344,3.135494216,2.493205453,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,4,6.6276979,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,4
4.941642423,1.098612289,2.19944439,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,1,7.0557852,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,1
5.164785974,3.17805383,3.248046202,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,1,6.4520988,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,1
4.382026635,2.708050201,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,1,5.9031057,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,1
4.859812404,2.302585093,2.734367509,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,2,6.8193965,1,0.17238888,-1.6943227,-0.49507058,0,1,3,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,2
5.33753808,2.63905733,2.546315278,1,-1.6943227,0.17238888,-0.49507058,0,1,1,6,5,6.1262493,1,0.17238888,-1.6943227,-0.49507058,0,1,6,5,1,0.17238888,-1.6943227,-0.49507058,0,1,1,6,5
5.96870756,3.044522438,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,5,3,8.6954632,1,0.17238888,-1.6943227,-0.49507058,0,1,5,3,1,0.17238888,-1.6943227,-0.49507058,0,1,1,5,3
4.65396035,0,0.683096845,1,-1.6943227,0.17238888,-0.49507058,0,1,1,2,1,7.2683468,1,0.17238888,-1.6943227,-0.49507058,0,1,2,1,1,0.17238888,-1.6943227,-0.49507058,0,1,1,2,1
5.411646052,2.944438979,3.195402469,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,4,6.9147067,1,0.17238888,-1.6943227,-0.49507058,0,1,3,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,4
4.753590191,2.302585093,3.130263123,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,2,7.6190038,1,0.17238888,-1.6943227,-0.49507058,0,1,4,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,2
5.129898715,2.197224577,2.705379973,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,2,8.1418924,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,2
5.733341277,3.135494216,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,6.8304462,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
5.517452896,2.708050201,3.808882202,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,3,6.7315969,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,3
5.993961427,3.63758616,3.695358371,1,-1.7420412,-0.21109153,-0.57872844,0,1,0,6,2,7.5925865,1,-0.21109153,-1.7420412,-0.57872844,0,1,6,2,1,-0.21109153,-1.7420412,-0.57872844,0,1,0,6,2
4.955827058,1.609437912,2.842581094,1,-1.7420412,-0.21109153,-0.57872844,0,1,0,3,2,7.9012017,1,-0.21109153,-1.7420412,-0.57872844,0,1,3,2,1,-0.21109153,-1.7420412,-0.57872844,0,1,0,3,2
4.997212274,1.791759469,3.213260126,1,-1.7420412,-0.21109153,-0.57872844,0,1,0,4,1,7.5613337,1,-0.21109153,-1.7420412,-0.57872844,0,1,4,1,1,-0.21109153,-1.7420412,-0.57872844,0,1,0,4,1
5.780743516,2.772588722,2.563409711,1,-1.9243628,-0.61655658,-0.76104993,1,0,0,3,1,3.9290247,1,-0.61655658,-1.9243628,-0.76104993,1,0,3,1,1,-0.61655658,-1.9243628,-0.76104993,1,0,0,3,1
5.313205979,2.302585093,1.319085611,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,2,6.8467956,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,2,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,2
4.709530201,2.302585093,0.277631812,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,2,6.9147067,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,2,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,2
5.135798437,3.135494216,2.174751744,1,-1.6197991,0.078404345,-0.24923204,0,1,0,4,2,5.181788,1,0.078404345,-1.6197991,-0.24923204,0,1,4,2,1,0.078404345,-1.6197991,-0.24923204,0,1,0,4,2
5.220355825,2.63905733,2.613006652,1,-1.6197991,0.078404345,-0.24923204,0,1,0,3,1,5.5776834,1,0.078404345,-1.6197991,-0.24923204,0,1,3,1,1,0.078404345,-1.6197991,-0.24923204,0,1,0,3,1
5.375278408,2.708050201,2.748552144,1,-1.6197991,0.078404345,-0.24923204,0,1,0,3,2,6.7854948,1,0.078404345,-1.6197991,-0.24923204,0,1,3,2,1,0.078404345,-1.6197991,-0.24923204,0,1,0,3,2
