y,x1en,x2en,cte,xex,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20
3.362122953,1.909444585,-1.517533989,1,0.663369459,0.171718305,0.284541347,-0.908402418,-0.136496323,-1.721632998,0.18139232,0.504111933,0.386277257,-0.343764434,0.637519344,1.260514396,-0.124845667,-0.484424584,0.740710312,-0.163863763,-0.512717231,-0.074604146,-0.402124209
5.011235103,3.70526954,-1.534775553,1,-0.24828494,0.982893743,1.987916087,0.633284601,0.068526066,-1.532316386,-1.975597058,-0.62274701,0.751423391,0.460013495,-0.003850125,-0.660233595,0.207701706,0.743077058,-0.246839117,0.523038284,-0.443659389,-0.539187838,-0.711284517
1.528258909,1.87947066,2.31565363,1,0.082600966,0.088696216,-0.036354945,0.777306297,0.142118712,-0.013129549,0.09057968,0.677391831,-0.517883592,-0.701826987,-0.490162986,0.901679292,-0.457568021,1.142365881,-0.086724698,-0.788350815,0.155890641,0.463266442,-0.227713222
5.574746581,3.537382763,-3.448409009,1,0.38599499,0.48933095,0.629756087,0.766024652,-0.554711094,2.205034134,0.922648465,-0.990769208,1.144304811,-0.670556506,0.823860262,0.058821778,0.015207543,2.28333989,0.198059566,-1.2670236,0.09033413,-0.160286354,-0.914331493
2.700335172,0.353257787,-0.530790482,1,1.298677864,-0.836242208,0.583676,2.428805347,-0.267505687,-1.1401845,-0.577490139,0.914837596,0.74815833,-0.299622457,-0.242599732,0.103593656,-1.116807422,1.017019329,-0.08872694,-1.652388842,0.453262283,-0.69869073,-0.391722622
6.220553031,3.520274528,-0.380576557,1,1.182032546,-0.517872147,-0.173164712,-2.240881945,1.299243816,-0.838657282,0.600876699,-1.152029727,-0.405658389,1.167731179,-1.028866694,0.669105647,0.218342236,-0.399168469,0.922891335,-0.539967002,-0.646135076,1.364998321,-1.043545541
2.838356836,1.44376587,1.167145066,1,2.005507885,-0.281923965,0.194311976,-0.46070608,-0.608614992,0.392560353,-0.281752184,1.690360926,0.366163108,0.248262356,-1.322842365,1.051650351,-0.439822325,-1.047553456,-0.927851252,0.132113279,-0.346653884,0.086467629,0.736945326
6.145655513,4.354561418,-0.963450432,1,1.527213973,-1.157937127,-1.066564867,-0.930144047,-2.033756869,0.707494562,0.168042034,-0.915204298,0.276313726,-0.874228234,0.763986443,-0.080009426,0.288584234,0.983793956,0.196832609,0.334624682,0.754013366,-0.233488517,1.47058472
7.217161621,5.776278425,-2.639204154,1,-0.668147074,-1.177941588,-0.231989532,0.879878149,2.23613995,0.418308672,-1.279530736,1.463079089,1.580436098,2.506371725,1.838423341,0.34413241,1.562284552,-0.350611674,-1.520996717,0.25545119,-0.163031775,1.611200603,-1.182769067
6.772404645,5.220741383,-1.831253316,1,1.059256048,-0.800169248,2.020007432,-0.773718328,-0.537588471,-0.516783051,1.700124868,0.819611748,-1.128716906,1.480190659,1.056717575,-0.836605928,-0.86174982,0.19766503,0.990900796,0.930649133,-1.309923545,-0.723092271,-1.222100632
0.258688708,1.575136029,2.37939383,1,-1.057390171,1.203075891,-0.688032312,-0.246608942,-0.049221909,1.802027188,-1.231423267,1.38018229,-0.072614816,-2.681231857,-0.208488928,0.600255547,0.286026118,0.361572449,-1.023336843,0.220361755,-0.307140012,-0.053941554,-1.229856198
5.80776342,3.73025951,1.703172168,1,2.212703849,0.176127589,0.44605535,-0.649734721,0.072304457,0.461602225,0.226016441,-0.639340963,-2.448838194,1.457947087,0.638697174,-1.403126405,-1.181536299,-1.299526743,-0.816057444,0.482387118,-0.779867774,0.601899393,0.325925191
3.687501939,1.237627845,-0.660517348,1,0.314560101,-0.190791053,0.868392718,-0.642235838,-0.92382125,1.643767791,-0.151746081,0.623315224,0.983858558,-0.790925343,0.78311616,-0.747455102,-1.201601709,-1.525868838,0.938814714,-0.003759645,-0.405766012,-0.074840345,-1.35850919
6.963144711,4.324077757,-1.70039651,1,1.263591519,-0.064593604,-1.721784502,-0.539219578,-0.977858027,-0.171030931,-1.647423936,-0.890923305,0.637405367,-0.360280103,-0.701470459,0.278249261,-0.067777334,-0.424010935,0.545645695,0.872047586,0.083282634,0.326674791,-1.24508129
-2.5911605,-1.111246377,3.023220924,1,-0.91666439,0.862212166,0.664648645,2.08512539,0.995333012,0.134023062,0.283503635,0.548121152,-1.49088629,-0.746365751,-0.100838636,-0.453312108,-0.185967914,-0.562962666,0.075885108,0.039201091,2.159012055,1.897538344,-0.888841351
3.931797868,3.692093203,0.317612964,1,0.242374521,0.135084903,-0.656649916,-0.394459262,-0.397808261,-0.400290508,1.01082645,-3.313778534,1.258870543,0.193674433,0.837362574,0.183054366,-0.611057429,-0.280037909,-0.013307107,-0.593756145,0.440531806,-0.306974581,-1.015751402
-0.02716259,1.366682619,2.605986181,1,-0.12295377,1.339405272,-0.79579821,-0.234134539,-0.369098137,-0.245284516,-1.011241594,0.786831852,-0.031748833,1.798936204,-0.560339786,0.107528479,-1.358252098,-1.60620748,0.346148428,2.445489242,0.586052668,2.393453497,-2.136969329
3.308138065,3.87279717,-0.004656922,1,-1.152923584,-1.540972063,-1.108797336,1.985942433,0.281012395,-2.090315622,0.144733788,1.421222169,0.647146195,0.692268709,-0.62795079,0.485240307,0.024805506,0.559512845,0.617423166,-0.283190783,-0.016860301,0.530114077,0.657018274
5.118926047,4.115491233,0.826717269,1,1.306504136,0.544640347,0.997177138,-0.142894564,-1.410851416,-0.316646891,-0.448470402,-0.655346736,0.32098739,0.138923918,1.339778165,0.905717453,-3.53921073,-2.479680907,0.324556594,-2.232722492,2.325094719,0.424429544,1.328862219
0.52020241,0.495758993,1.018854272,1,-0.194947501,0.28745639,-0.094152276,0.212301255,0.510105553,0.705289868,-0.020442578,0.119662559,1.294649602,-0.013283193,0.534356716,0.511491034,-0.854464713,0.945268789,0.874913028,-0.825441586,1.386123347,-1.260754989,-1.371139067
0.917378982,1.142338549,0.486505096,1,-0.294784879,0.079866022,-1.837556331,0.597259079,-1.831127096,-1.080529364,0.275548557,-0.375015617,1.532613933,-0.5981245,1.058521939,-0.013665711,-0.442388902,0.393945271,-0.643405085,-0.598027115,0.455080649,0.437999925,0.224694837
3.599748833,2.333327352,-2.356926784,1,-0.619390824,-0.814086292,0.854777503,-1.359692697,-1.113115087,-0.528728573,-0.182435997,-1.285169417,-0.221218889,-0.618338574,-1.822517334,-1.264293751,0.166396684,-0.737055921,-0.283193245,-0.864127111,1.03116547,0.151332417,-0.615455935
4.682288572,1.44059103,-1.520321931,1,0.210915846,-0.513147212,1.867400386,0.743579442,-1.564033847,-0.524251408,-0.968225612,2.464507296,0.262852317,0.581897906,0.782604579,2.435869503,-0.436639005,0.643092207,2.045670388,-0.5391365,-0.582863343,1.009031879,-0.524886141
4.775582159,5.283277725,0.68297914,1,-0.647470792,-0.023647798,0.40005689,1.496610691,-0.564794685,1.759358366,0.529998046,-0.91317232,0.108253031,-0.650144886,-0.288641538,-0.377295252,0.185590647,0.363420575,0.545955979,0.246573879,0.017011459,1.832053384,-0.837722823
8.688456961,5.586751757,-2.627092621,1,0.975143091,-0.192976994,-1.938276687,-0.213860258,-0.0142241,1.014125987,-0.998964572,-0.891521757,-0.306564617,0.305406319,1.091235892,0.335153083,0.257160169,2.033931488,-0.405767622,0.519353891,-0.049897516,-0.225964984,-1.668363513
6.633355022,4.270356146,-1.004588146,1,0.848742678,-0.662142352,-0.59774562,0.400723701,-0.001581779,-0.362211912,-0.855286686,0.967243184,-0.640102723,1.394594624,1.161869409,-2.290812847,0.679067554,0.51050164,-1.622939612,0.553780303,0.712926414,-0.057348922,1.90748633
3.099835558,2.584280417,1.046706739,1,-0.384832446,0.122222128,1.409383695,-1.269239674,-0.519794415,0.495951115,-1.145245516,0.339373173,1.088444636,-1.25136825,0.579705481,-0.259884301,-0.836573427,0.527950871,-2.442187285,1.202323588,-2.033786635,2.041095206,-0.458120573
2.254515939,1.805445766,2.479666519,1,0.720074589,0.024854302,1.176669221,-0.261949377,0.18288113,-0.800997287,0.034394693,0.733197841,-0.171054657,1.896055291,-0.986451053,-0.248112882,0.373872725,-1.082363794,-0.641721729,1.610039207,0.186958237,0.546097412,1.615035297
3.365867124,1.44667444,-0.833934544,1,0.108410351,-1.02727932,-0.246855299,-0.056387143,0.386109598,-0.999816221,-0.978345339,-1.224319668,0.860010406,-1.089435132,-0.865901428,0.268294782,0.408915039,1.170963657,1.335460617,0.472260536,1.536993705,0.020137953,0.470794692
9.365336853,6.374122796,-1.477064899,1,0.623966651,-0.534508129,0.166320583,0.439431826,-0.246572756,-1.035759622,-0.423501641,0.148672358,-0.068542836,1.129857376,0.588908171,-0.950680304,0.44773498,-1.501618982,-0.165962535,-1.341906788,1.871321464,0.430566377,-1.211062784
3.703476192,2.075893209,-1.341021059,1,0.13108657,0.854739089,-0.117969225,1.920168942,-0.410988008,0.556169529,-1.170080506,-1.702956565,0.688019249,-0.461410178,-2.483765282,-2.251472945,0.024196681,0.834295618,-2.279604462,-0.548296411,0.51902266,-2.331927577,0.563574325
-0.065067719,0.717102597,-0.854333894,1,-1.689996818,-0.722290748,0.03687612,-0.64639779,0.552312061,0.074665264,-0.430136961,-1.599020437,-1.525713117,-0.162463282,-0.738587944,2.111469033,-0.907642095,0.677919604,-1.012420258,-1.269207344,1.598064118,1.612119752,0.088788721
5.450633823,4.414821429,-0.099702075,1,0.769311837,0.039624334,0.58638745,-1.092897058,0.938640675,-0.696081903,1.052326481,-0.423794323,-1.437012828,-0.010675208,0.125354492,0.892423681,-0.126940565,0.518560979,-1.146965461,0.101765275,1.502443283,0.047525822,0.458845962
4.342518999,2.400574849,0.423970853,1,0.593302387,1.050742386,0.127998154,-1.126827575,-1.078790652,0.963879632,-0.436045119,-1.292101439,-0.539624951,-0.941072463,-0.125030089,-2.006610422,-0.760739346,1.489537131,-1.912628839,-0.193747423,2.298986501,0.896701661,-1.656379464
4.604251911,4.461112407,-1.913720372,1,-0.544738846,0.231970443,-1.594291348,-2.616863473,-1.061814131,1.651082977,1.073625719,-0.279744282,0.769772579,0.716515972,-0.300307593,0.835340026,1.107553192,0.29560448,0.706054353,1.646367008,1.816934296,-0.735029301,0.904424661
4.894270149,3.963291189,-0.006295079,1,0.841822158,-0.013848971,0.633408399,0.066330387,0.016022378,0.218982756,1.455990516,0.750014805,-0.46294143,-0.166383777,0.486061243,-1.342210244,-0.54339808,-1.254388506,-0.141737341,2.392070621,-0.789909443,-1.688728895,-0.63607284
3.787148321,4.04724053,0.396558819,1,-0.64158622,-0.948166763,1.743136991,1.750453569,-0.731243768,-1.963862591,0.420310034,-1.786087456,-1.271116576,0.118007775,-0.284267731,1.127991002,-0.767953202,0.501762925,2.246193988,-0.76643194,-0.463915716,2.439314376,0.832867406
2.737525001,2.952242183,-1.125831118,1,-2.144465747,0.15455667,0.631212944,-2.538248781,0.665274273,-1.187825188,-0.416336689,-0.339768911,-0.944809397,1.394251819,0.994448944,0.459237773,-1.08411044,-0.509544883,0.61512218,-0.20453679,-0.891922596,0.639114398,0.672327736
3.13116061,2.702948684,-2.219503684,1,-0.191479665,0.266730016,-0.554713731,-0.723245866,-0.423944024,-0.321140404,-1.415357085,0.560195679,0.143219149,-0.44739801,-0.562271094,2.604283478,-0.517879567,-0.615955874,0.943172801,2.557797101,-0.470537855,0.20844444,-1.216069486
4.025953606,2.314762512,0.140817141,1,0.790644221,-0.281734402,0.934721326,0.4791596,0.303984555,-1.742920514,-0.41090534,1.722854832,-2.128508712,-0.494815559,0.621043331,-0.663525873,0.932873768,0.622171133,-0.450856759,1.137726143,0.142553695,-0.476473183,-1.36787799
2.240480987,1.460299547,1.0641971,1,0.028557047,-0.516692319,0.678129109,-2.03090361,1.00034168,0.453937446,-0.003033247,1.368578295,1.861691755,0.754295758,-0.158689889,-0.504698159,-1.019368789,0.066625637,-1.019818321,0.526697546,-0.37017917,1.620631385,-1.803596625
-0.195508389,-0.074374498,1.741669582,1,-0.050893462,-0.747300471,-1.310076076,-1.658172009,0.087438571,0.560753248,-0.620651944,1.101846604,2.059637786,1.675328123,-0.198642878,-0.414567906,1.259263931,-0.776858086,0.131991967,0.49423249,-0.896406335,-1.235091294,0.973309988
3.975568984,3.897248474,-0.692478564,1,-0.069826856,-0.32694471,-0.082286206,0.48678227,-0.367481972,1.569130262,-1.438384696,0.221371216,-1.336323807,-0.359410694,-0.505121318,-0.291349193,-1.285906016,1.94946683,1.351182087,0.637738542,-0.265910655,-0.871957435,0.654989113
7.717383001,6.356496323,-0.929818462,1,0.236994101,-0.196019775,-0.449464971,0.17516255,1.114644522,0.85718806,1.316834265,-0.056919632,-1.512756743,-0.438019847,2.170475482,0.566946228,-0.216061118,-0.218820243,0.649240321,-0.499851818,-0.380087709,-0.700268311,-0.506707797
0.286470478,0.864356568,1.36086086,1,-1.266991041,0.393514573,0.228228239,1.032489915,3.046318563,-1.351993527,-0.166202988,-0.819346293,0.63373596,0.049235534,0.05874448,0.456597266,-0.201285558,-0.099575052,0.487724508,0.988578528,-1.078167508,-0.266608791,0.369230455
3.115828969,0.488685757,-0.002737068,1,1.652617063,-1.243525344,0.225809184,-0.459647238,-1.565960822,-0.693259889,0.135136333,0.965589961,0.956395902,0.410039691,-1.541308406,-0.694769946,0.302077885,0.203444946,-0.334705097,-1.564177467,0.266956569,-0.245720604,0.110429974
2.066290234,1.137745763,0.936544546,1,0.627370177,0.404746437,-0.079328086,0.023627893,-1.82094648,2.396857004,-0.332946113,0.743384738,-0.265290487,-0.854851671,-1.074972503,1.877347405,0.517390615,0.979822681,-0.395507275,0.832543456,1.731410575,1.207639311,-0.56626653
3.165695318,1.637566041,0.135930896,1,0.366691033,0.045623181,-2.282808391,-0.551808561,0.561486875,-0.673641828,0.229359915,0.468775409,-1.158508091,-0.25522581,0.122956825,0.242673131,-0.095026408,-0.923031312,-0.20022805,0.501033744,-0.824213469,-0.203280155,-0.922936004
4.795517431,3.558443658,-1.367015866,1,-1.061663143,-0.076586786,-0.671233232,-1.524356442,-0.475998326,1.507753446,-0.431830047,0.555427296,-0.252299395,-1.801468219,0.630492977,-0.276801817,1.749824951,0.691663018,-1.850321283,1.826162605,-0.591968356,0.717644194,0.16879241
5.081724506,5.184126709,1.558226956,1,0.702584468,-1.764278584,1.77901387,-0.004480684,0.144299002,1.91540116,-0.118603003,1.443804281,0.529172235,0.392846916,-1.856056566,-0.332126927,-0.933870267,-2.698857413,1.188308069,-1.009766417,0.571183154,-2.253748772,-2.062156819
1.774022834,2.19549235,2.023207743,1,0.20658431,-0.346860929,0.135282188,-0.051649047,0.176955019,-0.722055459,1.216443568,-0.180043643,0.185375334,-0.447859409,-0.607529054,0.303849204,0.72032519,1.010525281,0.120047618,-0.779982811,-0.797574959,0.872791553,-1.075182897
6.140019072,5.195937271,-1.882847119,1,-1.585019272,-1.325130137,-0.593850856,-0.136020965,1.662878995,0.473699456,1.132892046,0.152518161,-0.771178449,-1.659880519,-0.011927189,-0.491546682,-0.209516558,1.457614873,0.614775869,0.56118373,-0.143207449,-0.80317649,0.298016548
4.136531032,3.333676507,-0.060764347,1,0.392428858,-0.578412205,0.172559679,1.744658422,0.40763118,0.876509954,-0.829751526,-0.44931744,-0.136856703,1.188592588,0.166065382,-2.116799407,-0.345580724,-0.295884714,-0.385566977,-1.894763851,0.504376834,-0.173349613,1.087956857
4.857319567,3.58483993,0.264744739,1,1.506560653,-0.726565504,0.18216667,-0.058080989,0.21885479,-2.154692669,0.093443816,0.945971925,-0.554862178,2.594578161,-0.659067658,1.460950597,0.608574757,-0.328577726,0.863499312,-0.204920942,-1.151910458,-1.136422714,0.05062239
0.826532434,1.556571606,1.903359382,1,-0.421083562,-1.449041628,-1.405577057,-1.292457403,0.141370999,-0.558171572,0.614419242,-1.277240801,-0.310604673,0.762119996,1.051446674,-0.267017538,-1.165950598,1.171882246,1.358299723,-0.123419032,1.022397831,-0.456636174,0.182589895
-0.947318881,-0.359867442,4.197367789,1,1.740566969,0.364389104,-0.85747118,-0.553502739,-1.505522816,1.504675284,-0.10091268,-0.545346971,-0.605747821,-0.390113762,-1.20801023,0.711105755,0.022483409,0.639273105,-0.409346151,-0.210316905,0.390702791,1.726734674,0.300884621
5.797311373,4.254052131,-1.746705249,1,0.198722115,0.332029938,-0.234967672,-0.238991839,0.289046191,-0.339624416,0.223678629,0.613834281,0.947333057,-1.72385177,0.829361166,1.075234757,-1.591713432,1.108031697,-0.185176065,-0.107337834,-0.482636132,0.039063072,0.952668886
5.75092519,5.401605121,-1.66319343,1,-0.801803494,0.643358534,1.235224433,0.354389421,0.453948181,1.256441287,1.060010727,-0.53072079,-0.599174516,-0.166473618,0.441371214,-0.432228951,-1.16948862,-0.403289226,0.493162065,0.707229172,-0.231713984,0.075995291,0.253206936
2.683813887,1.868897199,-0.418416666,1,-0.379218407,-0.014036232,-0.231850174,-1.277040661,0.370647803,-0.45388739,-0.208328138,-2.031815587,0.342958968,0.51906989,-0.926293494,-0.133206815,-0.45685131,-0.500541018,-0.556424341,-0.404761096,-0.862781983,0.245355459,-0.187138002
1.440977477,0.948699644,-1.409051154,1,-0.93959101,-0.864152454,-0.70819969,2.704175896,-0.943628468,-0.870043177,0.513270131,0.059679635,-0.49054998,-0.399970304,1.047391801,-2.621307879,1.564964682,2.216344649,0.256998728,0.464094126,1.3282779,-0.078227549,-1.322639843
2.04472331,1.234782735,1.051378029,1,1.872345182,-0.171224886,1.424119192,0.331234632,-1.52597506,-0.568042815,0.25669981,1.144411662,0.642092438,-2.218999085,-0.924738205,0.708010686,0.580754593,1.764134476,2.47196477,-0.157521762,-1.818356259,-0.390902119,-0.523152014
2.574684523,1.514889301,-1.043556592,1,-0.314638183,1.580653528,0.041396288,0.472902972,-0.261287156,-0.402695123,-0.760558288,1.532177299,0.869657616,0.650406928,1.888421331,-0.674850451,0.078356882,1.590444561,0.972925066,-1.221038801,0.80263806,-1.324816676,0.235965391
0.5425555,0.628205526,1.363343987,1,0.448209848,-1.05290648,1.512613313,-1.041461742,0.414142423,-1.229069079,1.325150545,-1.106640657,0.627373655,-0.419686163,-1.477962809,-0.203164208,0.320913569,-0.042980515,1.779762595,0.688353226,-0.67819276,-1.032301858,1.67438374
7.684391805,4.293778771,-1.644057592,1,1.100514824,0.581922571,-0.036422635,-0.15770071,0.393710301,0.897199894,-0.434522879,0.24090758,1.165175123,-0.993563697,1.891321276,0.207465338,-0.877795814,1.347193894,1.352878314,1.966215428,1.166933929,0.000701109,-0.573996952
4.960691581,4.854233671,-1.270991572,1,-1.188386895,-0.281626355,0.552302736,1.095369786,0.932102673,-0.01553742,0.911211034,-0.870987118,0.512680786,0.524588854,-0.14183297,-1.601873425,1.369623549,0.465388778,2.089252453,2.133497555,1.357568172,-0.629816444,1.459890814
4.772369523,2.012427145,0.169399962,1,1.425649409,-1.076366528,-0.543926976,0.993974927,1.034183691,0.262532388,-1.844979706,-1.211458557,1.008901122,-0.206232274,-0.962751486,-0.467074562,0.077978871,-1.645271168,-1.249714994,-1.922365147,-0.846252316,0.857609792,3.839607534
7.779821064,4.193152172,-2.653481154,1,0.452721465,0.994871598,-0.448814386,-1.209425491,0.185503441,-1.204362974,0.38879491,0.675778596,0.428518343,2.373348397,1.442022757,0.075331688,1.181717588,1.563308145,-0.698772414,1.604653321,-0.733780945,1.461305986,0.312314435
5.007774904,5.051828739,0.563576958,1,-0.578512404,-0.930426992,-0.920891299,-0.271308082,0.134534326,2.158758216,-0.588989275,0.413354703,-1.043373961,0.317030141,1.889275983,0.029037116,-0.766224951,0.543847729,-0.063920857,0.317474545,0.104795977,-0.409215874,-0.637153616
6.423198477,5.253544765,-1.434451255,1,-1.001894777,-0.056633915,-0.057956016,-0.012661081,-0.122358524,-0.362595953,0.873002629,0.927493753,1.596984054,-0.757178611,-1.015031099,0.723656255,-1.6995195,1.520834757,1.191884631,-1.303338945,-1.544563065,0.248018788,-0.610047001
3.375467467,2.456257706,0.964542096,1,0.757329324,0.904551992,-0.764577171,0.844620078,0.017913068,-0.524305638,0.770943822,1.563594055,-0.822688218,0.12318545,1.02107195,0.267571999,-0.664544468,0.517024386,-0.503328763,-1.665525906,-0.377185467,0.512574883,-0.773632545
5.278593866,5.354585407,-0.964342114,1,-2.210045005,0.439701856,-0.131628897,-0.078984051,-1.393896162,-2.02987701,-1.16511783,-0.056292319,-1.463596759,-1.261221355,-0.323061006,0.660386239,-0.025896962,-0.95251204,-1.538871306,-0.526634003,-0.519215115,-0.330507355,-0.566479334
3.826551103,0.230747233,1.138966374,1,2.93297631,-2.145141512,0.090290793,0.051209803,-0.584797547,0.12486195,1.125800098,-0.410328529,1.181283649,-1.426000078,0.069963224,-1.985249839,2.079595457,2.086723933,-0.453793993,-1.177377883,0.701476271,0.513462248,2.31598964
3.462645997,0.600943568,-1.704789617,1,1.360933679,0.533553452,1.045979451,1.259815132,0.900729815,0.521301433,-1.042482211,-1.171435186,-0.055007846,1.307945496,0.069980467,1.096866889,0.717900728,0.190451262,0.512341287,-1.354618089,1.258839414,1.066996062,1.32962316
3.186307624,3.77515636,-0.742303858,1,-1.298766836,-0.295160781,0.926616712,-0.772925834,1.24591129,0.244431626,0.483398971,0.593587997,0.468030529,-0.492309552,-0.798081193,0.922036446,0.288633594,0.018574413,0.760789142,-0.010500491,0.491703573,-0.309353557,-0.213834555
5.971955015,4.700186532,-0.777970264,1,-0.529875573,0.676822249,-0.620141451,-1.092184153,0.394822776,0.583004266,-0.036208483,0.114383005,1.155781364,1.503785406,-0.250526166,-0.473218319,-1.608873723,-0.200235984,-0.090673918,0.991639397,1.200748423,0.19204585,0.575190341
0.146739315,0.447278648,3.182191706,1,0.390019141,-0.347031157,0.802810086,2.775142334,0.743372712,-0.958795917,0.824680414,1.481279382,0.034347717,2.131957831,-1.063116937,-0.499984612,-1.232237988,0.239156582,0.420547126,-0.149134029,-1.726637659,-1.655661402,-1.19789825
5.644279339,2.979677515,-0.06690727,1,1.091702719,0.003246468,0.817724893,-1.246757962,1.143894797,-1.76634633,0.270496443,-0.111529296,-1.226336698,0.797723012,1.846519443,1.760341272,2.334250596,-1.407615839,0.05630493,1.113089406,-0.929081845,-0.14842536,-0.072008564
4.91123511,4.594917948,-2.11590171,1,-1.350837829,-0.880018091,-0.259457686,0.72024996,1.608072308,-1.181348721,0.342486551,-0.330034647,0.019924583,-1.325696857,0.394604281,0.471460914,0.655027676,0.939544972,0.841933219,-1.272431662,-0.170461572,-2.86769259,0.989750989
4.102551377,3.785163733,-1.04059215,1,-0.566058482,0.648547996,0.506657552,2.433293627,0.264380148,-0.084474821,0.005922772,-1.537601522,0.450542053,0.678074064,-0.474679922,0.340401286,-1.176267,0.271794809,-0.561851322,-0.216157163,0.788143646,-0.310343636,0.13559955
4.433048755,2.728480313,0.33771012,1,1.112482242,0.318752209,-0.733502098,0.364390555,-0.158224519,-1.412194041,0.765047032,-0.628314731,-0.020660609,-0.082325182,0.276307969,0.99078925,0.234711528,2.027205781,-0.443893872,-0.29081434,-0.091701632,-0.903282488,1.429336195
5.245565325,4.203668327,-0.212615219,1,0.437415093,0.748469616,1.388767772,-0.951646749,-1.130249329,-0.541437522,0.484357847,0.548467592,0.280658221,0.41018455,-0.817723915,-0.335228944,-1.890897942,0.209895284,-0.477049643,-0.914806265,-1.30897553,2.653903487,1.270034793
5.646830146,3.264693727,-2.424922408,1,-0.177754533,-0.890248915,0.553368646,2.083735511,-0.775423023,1.634195728,1.307518737,0.204925797,-0.219679643,-0.626399728,1.036283882,0.483259591,1.630747696,-0.065550387,0.488529624,-0.493033324,0.84837358,0.053415641,-0.029755565
1.238689691,0.425567168,-1.113330333,1,-0.519698149,-0.974286826,-0.456826006,-0.370389165,-0.01148812,-1.317983481,0.139551779,2.128708482,-0.618887551,-0.731161199,0.721231602,0.401702765,2.310134033,-0.762173616,0.397152029,-0.67937442,-0.400518421,0.457511083,-1.112027277
5.61251466,4.56457883,0.221025005,1,-0.878978685,2.064048786,0.135646865,0.278020667,1.903187313,-2.874468585,2.266154945,0.329347921,-0.014000823,1.101961683,0.727222251,0.459362637,0.474640041,-0.841060148,0.607072404,-1.406343197,0.257218285,0.138968591,0.67771006
5.261361909,3.333624128,-2.053043914,1,-0.323657864,1.59575945,1.543397979,0.236840356,0.740660123,-0.80622681,-0.272003364,0.704410434,-0.317201116,1.096011229,-0.47336408,1.185401308,-1.239263811,-1.11122881,0.924481754,0.122679894,-1.62113849,-2.089728841,0.634842742
0.589482386,1.135776715,0.516252309,1,-0.534797667,-1.464623863,2.040001912,1.799135589,-0.054301763,-1.064126828,0.270391559,0.119011057,-0.324880647,-0.884175584,-1.035956559,1.244868042,0.527745226,1.265020252,1.798009825,0.139619491,1.72855814,-1.353984711,-0.529544276
1.913018302,0.679429798,-0.749423144,1,-0.596681516,-1.179065417,0.653719032,-0.896808566,-1.110957354,1.431644267,-1.41875022,1.58594303,0.196334862,-0.152597815,-1.227629429,-0.03630768,-0.24106181,0.210976872,-0.49209845,-0.581254228,0.557705275,0.311964945,0.372017873
6.058621079,3.790574746,-2.440028068,1,0.008606439,-1.480988931,-0.537732101,-0.090998916,1.77947453,0.809005883,1.008564198,-0.526831148,-0.41179077,-1.444356837,2.594374686,-0.784059018,-0.667998089,-0.314724927,-0.60685996,0.389338432,-0.753391467,1.852761473,2.069518044
7.520165853,5.312455483,-3.069523727,1,-0.644541574,1.215053309,-0.100471121,-0.037681353,0.332446791,0.648824998,0.097585204,-1.181017707,0.558277512,-0.475056296,0.273349781,0.00652431,-1.637657046,-1.55443778,-0.307894282,1.398816769,-0.421222487,0.751885729,1.176519407
3.408250384,2.715946659,-1.904665378,1,-0.422280735,1.368844637,-1.340771004,-1.002511373,-2.173252479,2.460709383,-1.851930491,0.764428679,-1.223997393,-0.148526715,-0.548668416,-1.531355644,0.365624412,0.012153658,0.590825191,-0.542431625,-0.147254804,1.488590081,-0.229511958
7.32989188,5.119873973,-1.99332219,1,1.077797353,-0.343175467,-0.146152231,0.364558705,-0.140293889,0.797923759,0.491446628,-1.586487017,-0.879782128,-2.201609608,0.844519599,-0.973344836,1.118712331,-0.995480406,-2.343280024,1.041358667,0.895288453,0.012435748,0.35058853
5.790930697,4.64060158,-1.123275947,1,-0.622143692,1.920047685,1.874301375,-2.489560109,-0.085130007,-0.470974748,0.348111583,0.636786737,-0.428250116,1.258052385,1.251294255,0.652980162,-1.207217159,-0.590192631,0.327515361,1.094348657,-1.536577305,0.2391757,0.25402825
6.808672365,6.255791723,-0.441869504,1,-1.150271246,0.976106229,-1.328378092,0.014159721,-0.073310875,1.432842756,-1.573701998,-1.048246165,-0.886345998,0.012298869,-1.86657204,-1.021167475,-3.039028117,-1.697234407,-0.25328325,0.771790778,-0.131903488,0.760183241,0.467011993
4.465605508,3.458399396,-1.297053516,1,0.532933766,1.016235281,-0.058179374,-0.314404051,2.290406453,0.601686766,-0.561255905,0.458529585,0.152536067,0.768256897,1.048839828,0.812520934,-0.592505067,-0.731312728,0.149458263,-0.562962593,-0.39189675,-0.049539461,0.642143266
0.963814495,0.256543512,2.748227293,1,1.1695733,-1.021335238,-1.073487962,1.175071617,0.062420047,-0.818067526,-0.850986067,-0.027494247,-0.666730011,-0.29691455,-0.824634316,-0.460938198,0.387246211,0.022675828,-0.321102677,0.148865889,-0.849746506,0.490057234,-0.338215565
-1.646432056,-1.453145448,1.24452188,1,-0.906981268,-0.736892421,0.885772854,-0.560668097,-0.547669862,-1.29612575,-0.507024034,0.603935301,1.703643273,1.144189058,-1.293175458,-1.533101264,0.321785955,-0.276085998,0.474757339,-0.262271234,-1.927038024,-0.811917806,-1.373491339
