id,y,cte,x1o,x2o,xi
2150,1,1,-1.023699466,0.228642559,0.589691571
2150,1,1,1.068530154,-0.466521928,0.589691571
2151,0,1,0.5373552,-0.440710991,-0.74682219
2151,0,1,1.186336483,0.033001555,-0.74682219
2152,1,1,-2.328255459,-0.893961507,-1.65893753
2152,0,1,0.783579298,0.126775831,-1.65893753
2153,1,1,0.123804669,-0.759739461,0.604823115
2153,1,1,-0.162285028,-1.258370011,0.604823115
2154,1,1,-0.994750679,1.53864615,1.558019478
2154,1,1,0.384083313,-0.493513426,1.558019478
2155,1,1,-1.450611752,-0.564950561,1.228520103
2155,1,1,0.424512522,-2.044517169,1.228520103
2156,0,1,1.425207544,-1.230672625,2.084287074
2156,1,1,0.755406617,0.240576335,2.084287074
2157,0,1,1.001181445,-0.135954569,-0.465173013
2157,1,1,-0.535263907,-1.618885021,-0.465173013
2158,1,1,-0.5231465,1.716155849,1.392626492
2158,1,1,0.019257884,-1.333445979,1.392626492
2159,0,1,-0.762314971,-0.550442813,-1.587781576
2159,0,1,0.034983076,-0.849737938,-1.587781576
2160,0,1,0.766933896,0.054351884,-1.338026616
2160,1,1,-0.287689631,1.919386049,-1.338026616
2161,0,1,0.613988767,-0.298992321,0.700184107
2161,1,1,-0.098885175,3.518800088,0.700184107
2162,1,1,-0.828732243,-0.609598687,2.359598957
2162,1,1,0.423092529,0.021081276,2.359598957
2163,0,1,1.298544583,1.605706073,-0.783279203
2163,0,1,0.612473337,0.052683051,-0.783279203
2164,1,1,-1.014168335,0.624276794,-1.246072334
2164,0,1,-0.08045763,-1.461545677,-1.246072334
2165,1,1,-0.498560119,1.229833053,-0.373560004
2165,1,1,-3.272103336,0.463662617,-0.373560004
2166,0,1,0.714831754,0.612009431,-1.978510997
2166,1,1,-0.319395101,1.438989909,-1.978510997
2167,1,1,0.533714332,0.992153293,-0.169826726
2167,1,1,-0.365099524,1.434821537,-0.169826726
2168,1,1,-0.084098551,0.748439304,0.171630882
2168,1,1,-0.109965927,0.332305712,0.171630882
2169,1,1,-0.887868299,2.631285968,-0.287840784
2169,1,1,0.261166164,-0.553621948,-0.287840784
2170,0,1,0.162132873,-0.099258665,-0.491115054
2170,1,1,-0.95906152,-0.703212236,-0.491115054
2171,0,1,0.147735895,-0.187654525,-1.313736764
2171,0,1,0.536773309,-1.565550735,-1.313736764
2172,1,1,-0.299087822,-0.712099883,0.02143978
2172,1,1,-1.991939339,0.177153828,0.02143978
2173,0,1,-1.267362157,-0.600899454,-1.508519281
2173,0,1,0.174846211,-0.015730479,-1.508519281
2174,1,1,-0.254243603,1.050387513,-0.227502079
2174,1,1,-0.545174283,0.131025017,-0.227502079
2175,0,1,1.126287244,0.447093412,0.254709314
2175,1,1,0.726742699,-0.492933544,0.254709314
2176,1,1,-0.08819036,0.145481022,1.253046436
2176,1,1,-0.084154346,1.782374235,1.253046436
2177,0,1,0.59129537,-1.012820335,1.075926697
2177,1,1,-1.079265942,-1.211879202,1.075926697
2178,0,1,0.68316916,-1.739028569,-1.695953642
2178,0,1,0.36012352,-0.307971796,-1.695953642
2179,0,1,-0.513876055,-0.495715715,-1.908606194
2179,0,1,0.27018005,-0.66147117,-1.908606194
2180,1,1,0.705778187,-0.029373271,-1.30959888
2180,0,1,1.05690789,-1.094752656,-1.30959888
2181,1,1,0.762076394,-0.631027755,0.102956899
2181,1,1,-1.483941254,1.040621139,0.102956899
2182,1,1,-0.434532682,0.559304577,0.771105629
2182,1,1,1.350559323,0.979950354,0.771105629
2183,1,1,-0.205234132,-0.173941467,-0.304641392
2183,0,1,0.796129754,0.628918261,-0.304641392
2184,1,1,0.194691116,0.587754522,1.385696934
2184,1,1,-1.265123355,-0.29799077,1.385696934
2185,0,1,1.086771212,-0.761614879,-0.687001649
2185,1,1,0.6220088,-1.213511968,-0.687001649
2186,0,1,0.298988838,-0.627475062,-0.191753569
2186,0,1,-0.25270767,-0.855227218,-0.191753569
2187,1,1,0.07694331,-1.56913732,0.775823073
2187,1,1,0.5533843,-0.96746639,0.775823073
2188,0,1,0.385830206,-0.348348969,-0.990786783
2188,1,1,-0.505908854,1.008464545,-0.990786783
2189,0,1,0.526005382,-0.308819694,-0.252962939
2189,1,1,-1.035972147,-0.088761948,-0.252962939
2190,1,1,-1.104889068,1.49254025,-0.822646564
2190,1,1,-0.377613883,-0.480949122,-0.822646564
2191,0,1,0.006257025,-0.777714112,-1.617115971
2191,0,1,1.363993336,-1.474077795,-1.617115971
2192,1,1,-0.246551625,-0.033937506,-1.033682722
2192,1,1,-0.125666519,0.237166942,-1.033682722
2193,1,1,1.134740743,0.559223918,1.840453995
2193,1,1,0.483483003,1.755877172,1.840453995
2194,1,1,0.260082231,0.298184849,-0.199942755
2194,1,1,0.202975791,-0.250911796,-0.199942755
2195,1,1,-0.010075372,-0.756906653,-0.0991906
2195,1,1,-1.224653402,0.531186114,-0.0991906
2196,1,1,0.601989593,0.288990421,1.530948529
2196,1,1,-1.030227999,0.899262766,1.530948529
2197,1,1,0.01655731,1.382254294,-0.40282663
2197,1,1,-0.429082929,-0.165660235,-0.40282663
2198,0,1,2.446323869,-1.387688672,-1.833896965
2198,0,1,-0.001927773,-0.991044783,-1.833896965
2199,1,1,-0.137779676,1.290130678,2.594766989
2199,1,1,1.33831875,-0.985765738,2.594766989
2200,1,1,-0.4525305,0.587683389,-0.999098985
2200,0,1,0.9702616,-1.82628881,-0.999098985
2201,1,1,-0.449000451,0.477241647,0.193160827
2201,1,1,-0.631425494,0.381847253,0.193160827
2202,0,1,1.359971163,-0.05853328,-0.268916803
2202,1,1,-1.68676966,0.585765595,-0.268916803
2203,0,1,-0.218559333,0.528710073,-2.048165414
2203,1,1,-1.83606933,0.650176157,-2.048165414
2204,0,1,-1.032076259,0.409833297,-0.536034461
2204,0,1,0.211772954,-0.691817422,-0.536034461
2205,1,1,-0.108346713,0.068819891,0.921446711
2205,1,1,-0.84838682,-1.041766142,0.921446711
2206,1,1,-0.204410099,-0.364527715,0.468509142
2206,1,1,-0.179343274,-1.236341707,0.468509142
2207,0,1,0.347749657,-2.229629384,-0.132682373
2207,1,1,-0.310071708,1.105999972,-0.132682373
2208,1,1,-3.240230233,-0.744346275,-0.797884493
2208,1,1,0.599939388,1.070253915,-0.797884493
2209,1,1,-0.625293357,0.45616578,-0.138266617
2209,1,1,-0.35545667,-1.076748125,-0.138266617
2210,0,1,2.187575076,0.442587503,-0.953070706
2210,1,1,-0.03190248,-0.134144436,-0.953070706
2211,0,1,0.067312611,-1.431664952,0.43392432
2211,1,1,-0.196789859,1.793821112,0.43392432
2212,0,1,1.330779856,-0.304529831,-1.482047492
2212,1,1,-2.25254422,-0.849255094,-1.482047492
2213,1,1,0.467743624,2.209977754,0.752784073
2213,1,1,-1.007217352,0.107640134,0.752784073
2214,1,1,0.032657581,0.529315663,-1.045707194
2214,1,1,-0.197747489,0.449714255,-1.045707194
2215,0,1,0.447511068,-0.203831859,-0.924492744
2215,1,1,-0.935488777,-0.313315067,-0.924492744
2216,1,1,0.079674801,-0.893792862,-0.086943834
2216,1,1,1.100581932,-2.211894892,-0.086943834
2217,1,1,0.093875693,1.914809514,0.114589398
2217,0,1,-0.045071173,-0.613047309,0.114589398
2218,1,1,-1.666626061,-1.733303883,-0.024237752
2218,0,1,0.923186137,-1.249719422,-0.024237752
2219,1,1,0.109944005,0.000263425,-0.102922892
2219,1,1,-2.657332274,0.063425656,-0.102922892
2220,1,1,1.013925709,0.445291169,0.578711042
2220,1,1,-0.684174677,1.707802476,0.578711042
2221,1,1,-0.684941171,2.0296883,-1.073455071
2221,0,1,-0.32360054,-0.799001313,-1.073455071
2222,1,1,-0.416693687,-0.037202508,1.099372666
2222,1,1,0.252229794,-1.404654764,1.099372666
2223,1,1,-0.813943052,0.396764654,-2.042193497
2223,0,1,0.534754639,0.149668465,-2.042193497
2224,0,1,1.416891482,0.016827243,0.371221394
2224,0,1,0.736442341,-1.5574818,0.371221394
2225,0,1,-0.052600411,-2.066791865,-0.632389223
2225,0,1,0.240336931,-0.852157558,-0.632389223
2226,1,1,-1.844667711,1.138525845,-0.98881641
2226,1,1,0.057118934,-0.26860912,-0.98881641
2227,0,1,1.550098671,0.194703264,-0.669854182
2227,1,1,-0.473842695,0.858009227,-0.669854182
2228,0,1,0.989307604,0.359291833,-0.875841621
2228,0,1,0.655374942,-0.596320016,-0.875841621
2229,0,1,0.30570716,-1.282662473,-0.98380256
2229,1,1,0.291941749,-0.168062419,-0.98380256
2230,1,1,-0.937546629,-0.965650929,-1.418694556
2230,0,1,-0.745658809,-0.753396791,-1.418694556
2231,0,1,0.6840284,-0.692073501,-1.190051193
2231,1,1,-0.714264428,0.387746389,-1.190051193
2232,1,1,-0.423999984,-0.875020069,0.347079078
2232,1,1,0.90121467,-0.018243946,0.347079078
2233,1,1,-0.188032183,-0.302414055,0.717664531
2233,1,1,0.782921031,-0.736688642,0.717664531
2234,1,1,-1.109128612,-0.832273253,1.051408784
2234,1,1,-0.086595803,1.258960177,1.051408784
2235,0,1,0.662117091,-0.703656197,0.298530942
2235,1,1,0.779821871,1.324205867,0.298530942
2236,1,1,-0.204524001,-0.75614171,1.97757308
2236,1,1,2.01848805,-0.632289938,1.97757308
2237,1,1,-0.954996847,0.650307672,0.878064822
2237,1,1,1.006669048,-1.106423073,0.878064822
2238,0,1,0.540904179,-0.534431836,0.787769572
2238,1,1,-0.914439365,-1.749277298,0.787769572
2239,0,1,-0.261589124,-0.877463425,-0.215258432
2239,1,1,-1.51221206,0.06160676,-0.215258432
2240,1,1,0.682468651,1.464107727,-0.944108115
2240,1,1,0.367381835,1.410067994,-0.944108115
2241,1,1,-1.334037429,-0.562666125,0.187592191
2241,1,1,-2.164329791,-0.510553763,0.187592191
2242,1,1,0.073405087,-0.485533741,2.016988471
2242,1,1,1.468031078,1.219906211,2.016988471
2243,0,1,0.671987571,-1.822602445,0.738955622
2243,1,1,0.274323416,1.003296636,0.738955622
2244,0,1,1.158424631,-0.023585687,-0.646327727
2244,1,1,-1.083037218,-1.439519982,-0.646327727
2245,1,1,-1.544912396,0.094049931,-0.902987414
2245,1,1,-0.348348589,0.656135124,-0.902987414
2246,0,1,2.937015941,-0.356237643,0.341071115
2246,1,1,-0.761042185,0.506264404,0.341071115
2247,0,1,2.149643988,0.383699965,-1.347014188
2247,1,1,-1.480481204,-0.003947445,-1.347014188
2248,0,1,0.381868617,-0.530728872,-0.420706253
2248,1,1,0.044281658,0.934311666,-0.420706253
2249,1,1,-0.043866612,1.866176201,0.574728247
2249,1,1,-0.420642812,1.116198574,0.574728247
2250,1,1,-1.230312315,0.705316762,0.59143405
2250,1,1,1.374799425,1.286250708,0.59143405
2251,0,1,1.915890788,-0.806449584,-1.273984657
2251,0,1,0.569958141,-1.851945531,-1.273984657
2252,1,1,-0.6801617,-0.523630897,-0.263606236
2252,0,1,0.90431771,-1.558918148,-0.263606236
2253,1,1,-0.088401937,-1.201986416,0.080334651
2253,1,1,0.996046122,-1.386035329,0.080334651
2254,0,1,-0.228193894,0.117937147,-0.952564188
2254,1,1,-1.117424455,0.140243507,-0.952564188
2255,1,1,0.072333999,-1.546958405,-0.60999517
2255,0,1,-0.611253697,-1.458252195,-0.60999517
2256,1,1,-0.838525053,-1.121793245,-0.661382248
2256,1,1,0.473101874,0.434443694,-0.661382248
2257,1,1,-1.043786714,-1.200593679,-0.194113794
2257,1,1,0.512736354,-0.71729632,-0.194113794
2258,1,1,1.609307601,-1.302788613,1.338666947
2258,1,1,0.419825679,-1.703618275,1.338666947
2259,0,1,0.331717047,-0.716652316,-1.426462381
2259,0,1,-0.011715089,1.170490826,-1.426462381
2260,1,1,-0.728087281,-1.14174563,-0.49769089
2260,1,1,1.242381517,0.705169354,-0.49769089
2261,0,1,1.522943596,0.026395235,0.768978739
2261,1,1,0.480701855,0.243422828,0.768978739
2262,0,1,0.25679837,-0.457228552,0.713170555
2262,1,1,-0.76626562,1.439740985,0.713170555
2263,1,1,-2.372801166,0.944608828,0.931639024
2263,1,1,-0.184866731,-0.419297902,0.931639024
2264,0,1,0.624668041,-0.51389543,-1.752379243
2264,0,1,0.463267514,2.588174942,-1.752379243
2265,0,1,-0.465598771,-0.641460306,-0.266977614
2265,1,1,-0.003688966,-0.108635578,-0.266977614
2266,1,1,-0.322183425,0.771815496,-0.204411549
2266,1,1,0.357273696,-0.64900431,-0.204411549
2267,1,1,-2.109562539,-0.435785969,1.04623923
2267,1,1,-0.163960223,0.898064838,1.04623923
2268,1,1,-0.888200313,-0.815866727,0.309717569
2268,1,1,0.322770901,-0.813520772,0.309717569
2269,0,1,1.126706868,-1.219389057,1.428720993
2269,1,1,0.970073192,-0.592773044,1.428720993
2270,1,1,-1.408997447,0.657357854,-2.108878598
2270,0,1,0.676391855,0.045506186,-2.108878598
2271,0,1,1.880437954,0.942270857,-0.137830659
2271,1,1,-1.347053966,-0.637202391,-0.137830659
2272,1,1,-0.622135182,0.540611357,1.847356482
2272,1,1,-1.981146396,1.306232989,1.847356482
2273,1,1,-0.62616801,1.877135213,-0.091984942
2273,1,1,0.884996963,-1.131349409,-0.091984942
2274,1,1,0.466058528,1.061175745,1.618931328
2274,1,1,1.048846239,-1.203313203,1.618931328
2275,0,1,0.85881187,-0.409543133,0.391493584
2275,1,1,-0.426665679,-1.140032999,0.391493584
2276,1,1,0.287287328,-1.347194952,1.354537063
2276,1,1,1.119652688,0.977453592,1.354537063
2277,1,1,-0.720257355,-0.044102915,2.174613199
2277,1,1,1.965313915,-1.029483302,2.174613199
2278,1,1,-0.365095059,1.175986151,1.018349996
2278,1,1,0.175360505,1.664056567,1.018349996
2279,1,1,-0.063342538,-1.117742768,0.799227271
2279,1,1,-1.189240416,0.024715957,0.799227271
2280,0,1,0.285460669,-0.492147,-1.891003793
2280,1,1,-1.193094669,1.317323821,-1.891003793
2281,1,1,-1.515622849,-0.303805343,0.578444261
2281,1,1,0.779183902,1.840646258,0.578444261
2282,0,1,0.5181661,-0.586970315,0.276288943
2282,1,1,-0.535374812,0.029202451,0.276288943
2283,1,1,0.113554069,0.6941413,0.343812207
2283,0,1,1.712867167,-0.992314467,0.343812207
2284,1,1,0.859259683,2.692618895,-0.786627395
2284,1,1,-0.926837004,-1.303700548,-0.786627395
2285,1,1,-0.483559322,-0.857772566,0.607458584
2285,0,1,0.215657939,-0.341317149,0.607458584
2286,1,1,0.728688448,-0.2635052,1.604383058
2286,1,1,0.996554802,1.529132528,1.604383058
2287,1,1,0.398540555,-0.617174931,2.56573005
2287,1,1,0.276339332,-0.258888078,2.56573005
2288,0,1,0.160539829,-1.40593442,0.60457261
2288,1,1,0.868911106,-0.63507067,0.60457261
2289,1,1,-1.708015972,0.576004392,-0.41545406
2289,1,1,-0.478147879,0.638531193,-0.41545406
2290,1,1,-0.434697077,0.355605038,0.952562833
2290,1,1,0.269764107,0.45976896,0.952562833
2291,0,1,1.323137143,0.678421805,-0.855760403
2291,1,1,-0.957099731,0.741932132,-0.855760403
2292,0,1,0.25685541,1.22826002,-2.789903275
2292,0,1,1.034427303,0.158439692,-2.789903275
2293,1,1,-1.937500976,-0.330150152,0.896204421
2293,1,1,-0.789702195,1.170350708,0.896204421
2294,0,1,0.142799655,-0.11157615,0.630449788
2294,1,1,0.998142291,0.55992219,0.630449788
2295,0,1,0.994394447,-0.121386923,-0.244572102
2295,1,1,0.68457435,-0.286483851,-0.244572102
2296,1,1,-1.190386772,-0.228967482,-0.330104439
2296,1,1,0.165837241,-0.540406747,-0.330104439
2297,0,1,0.526038842,-0.586961818,0.296786279
2297,1,1,1.080793011,0.414511069,0.296786279
2298,0,1,0.357840156,-0.934781916,-0.897564829
2298,1,1,0.064846127,0.309418619,-0.897564829
2299,1,1,-1.259307872,-0.54424724,-0.44618292
2299,1,1,1.017647185,-0.389243869,-0.44618292
2300,0,1,1.609150204,-1.083763262,0.273530901
2300,1,1,0.593067522,0.543826128,0.273530901
2301,0,1,0.266521149,-1.462923191,-0.74297723
2301,1,1,0.211843625,1.171838537,-0.74297723
2302,1,1,0.140385134,-0.041124499,1.356929727
2302,1,1,-0.022060491,-0.980937561,1.356929727
2303,1,1,-0.364424342,-0.495178147,0.61042554
2303,1,1,0.038314512,-0.044872683,0.61042554
2304,0,1,1.135828902,-3.048494899,0.444562895
2304,1,1,0.542568144,0.61116202,0.444562895
2305,1,1,0.160457627,-0.393436956,3.032930065
2305,1,1,0.232887454,1.654895801,3.032930065
2306,1,1,0.396971433,0.371387329,2.393257739
2306,1,1,0.195605219,-0.081468245,2.393257739
2307,0,1,0.812562235,-0.005606345,0.182584519
2307,1,1,0.921441142,0.426523585,0.182584519
2308,0,1,-0.622809725,-0.243950479,0.057442475
2308,1,1,-1.664190103,1.525435032,0.057442475
2309,1,1,1.027876306,-1.677372876,-0.158739029
2309,1,1,-0.481164368,1.585801405,-0.158739029
2310,1,1,-1.236680325,-0.83792121,-0.107402544
2310,1,1,0.261539296,0.36847903,-0.107402544
2311,1,1,-0.141422161,-0.949288241,-0.204259523
2311,1,1,-0.33182157,-0.296058467,-0.204259523
2312,1,1,0.195544304,0.323599842,0.625370775
2312,1,1,-0.919624311,-0.064355851,0.625370775
2313,0,1,0.49778935,0.078849306,-1.312695601
2313,0,1,0.700562359,-1.185606809,-1.312695601
2314,1,1,-0.496452472,-1.199631823,0.086281025
2314,1,1,0.301355491,-0.199375237,0.086281025
2315,1,1,-0.018596919,-0.042121847,-0.496322811
2315,1,1,-0.132117095,-0.641728144,-0.496322811
2316,0,1,0.340957475,0.472174184,-1.4233795
2316,0,1,-0.202841675,-0.751603374,-1.4233795
2317,1,1,-0.751028342,-0.867296504,0.957374996
2317,1,1,-0.340833003,-2.913551579,0.957374996
2318,0,1,-0.019772668,0.809202259,-0.381530649
2318,0,1,1.159164356,-0.403140525,-0.381530649
2319,0,1,0.605551224,-1.295405627,-0.886818253
2319,1,1,0.1851057,-0.215412229,-0.886818253
2320,1,1,-1.098231382,0.483874611,0.897477391
2320,1,1,1.882367221,-0.713606499,0.897477391
2321,1,1,-1.239424943,1.153285863,1.128379977
2321,1,1,-0.072866296,0.388413753,1.128379977
2322,1,1,-1.305091264,-0.934436026,0.915786579
2322,1,1,-0.77200908,-1.031920097,0.915786579
2323,1,1,2.30272267,1.877417292,-0.286036711
2323,1,1,-0.272347847,0.367420878,-0.286036711
2324,0,1,0.306125912,-0.643324681,-0.623448433
2324,0,1,0.621525477,0.509245257,-0.623448433
2325,1,1,-1.119452673,1.817611378,0.938004794
2325,1,1,-1.375516382,1.203966235,0.938004794
2326,1,1,0.553797223,0.7283409,0.319169424
2326,1,1,1.13756925,-0.411212341,0.319169424
2327,1,1,0.817734199,1.330183506,-0.363917886
2327,1,1,0.454857711,-0.095022614,-0.363917886
2328,1,1,-0.364871766,0.723275562,-0.059950945
2328,1,1,0.16324147,0.349702488,-0.059950945
2329,1,1,0.250572338,0.579702253,0.819961351
2329,1,1,-2.076347195,-0.78560008,0.819961351
2330,0,1,0.611994087,-0.619502443,-1.660452413
2330,0,1,-0.499318856,-1.137948227,-1.660452413
2331,0,1,2.360864142,0.452262015,0.893632324
2331,1,1,0.822227302,-0.473722127,0.893632324
2332,1,1,0.755317308,0.561692889,1.352371055
2332,1,1,-1.252081513,-1.783685023,1.352371055
2333,1,1,-0.024421394,-1.18037859,1.284858061
2333,1,1,1.448020546,0.153760958,1.284858061
2334,0,1,0.437335146,-0.34901407,-1.155679357
2334,0,1,0.912563252,-2.295900232,-1.155679357
2335,1,1,-2.234481327,-0.824152781,-0.259377104
2335,1,1,-0.089259186,-0.242430534,-0.259377104
2336,0,1,0.564167314,-0.384187858,0.956116448
2336,1,1,1.614735293,0.958223562,0.956116448
2337,1,1,-0.590596455,0.516374422,-0.699308457
2337,1,1,0.452802032,1.023248491,-0.699308457
2338,0,1,2.196740878,-0.052714153,-0.506012596
2338,0,1,1.458635079,-0.352642947,-0.506012596
2339,1,1,0.671662437,0.410087329,0.212133665
2339,1,1,1.428137218,-0.214351866,0.212133665
2340,1,1,0.011288479,0.408248678,-0.554460069
2340,1,1,-1.047095863,1.372349459,-0.554460069
2341,1,1,-0.309549762,0.546708959,-0.526209226
2341,1,1,-2.518100871,0.359218214,-0.526209226
2342,1,1,1.646328091,1.288778569,0.053825972
2342,1,1,-0.881200699,-1.333288858,0.053825972
2343,1,1,-1.934010579,1.290552171,-0.545929768
2343,1,1,1.21002509,1.367156127,-0.545929768
2344,0,1,0.140891809,-0.420534348,0.413051359
2344,1,1,-0.718692817,2.358875453,0.413051359
2345,1,1,-0.517280801,0.001559572,0.66112704
2345,1,1,0.615804235,0.035691154,0.66112704
2346,0,1,-0.469532758,0.711199557,-0.512447746
2346,1,1,-0.739172964,0.230918637,-0.512447746
2347,1,1,-0.852906351,0.937340408,0.027376296
2347,1,1,0.983346231,1.434386737,0.027376296
2348,1,1,-0.843199483,-2.112066908,-0.523243748
2348,1,1,0.132621754,0.37007417,-0.523243748
2349,1,1,-1.0738388,-0.700161273,0.252845853
2349,1,1,-1.272755188,0.257838425,0.252845853
2350,0,1,0.936709479,-0.736678562,0.140344885
2350,1,1,-0.975127586,-0.637629089,0.140344885
2351,0,1,-0.12410764,-0.317014589,0.275039225
2351,1,1,-0.483371355,-1.078791171,0.275039225
2352,1,1,-0.164592332,0.202783457,0.572686491
2352,1,1,0.199691251,0.513261603,0.572686491
2353,1,1,-0.896424846,-0.781400973,-1.124473574
2353,1,1,-1.618118723,1.45034468,-1.124473574
2354,1,1,-2.053332027,-0.115779933,0.640496439
2354,0,1,2.962930738,-1.325598606,0.640496439
2355,0,1,1.579385246,1.23069366,-2.15918189
2355,0,1,-0.261393085,0.510569609,-2.15918189
2356,0,1,0.447095622,-1.524308131,0.75789274
2356,1,1,-0.421648408,1.09142732,0.75789274
2357,1,1,0.280247286,0.938317067,0.574376044
2357,1,1,1.569520685,0.407788296,0.574376044
2358,1,1,0.222465621,-0.722992598,0.700040744
2358,1,1,-2.04048407,0.560985027,0.700040744
2359,1,1,0.141189472,-1.861669536,1.334809955
2359,1,1,-0.687665202,-0.176070327,1.334809955
2360,0,1,0.301451006,0.113157281,0.45645881
2360,0,1,0.215643923,-0.272686829,0.45645881
2361,1,1,-1.937683621,-0.173328674,1.305877452
2361,1,1,1.462008781,-0.230489443,1.305877452
2362,0,1,0.830706768,-0.303981048,-1.321769933
2362,0,1,0.335013127,-1.387604347,-1.321769933
2363,1,1,-0.330991971,0.607037231,0.729223049
2363,1,1,0.109734525,1.221295809,0.729223049
2364,0,1,0.498332224,1.056842986,-0.281019114
2364,0,1,-0.025730846,-1.631504599,-0.281019114
2365,1,1,0.108613225,0.842642632,-0.562032063
2365,1,1,0.019782362,0.505364381,-0.562032063
2366,1,1,0.17298534,1.453886659,0.07923792
2366,1,1,0.266798471,0.660680275,0.07923792
2367,1,1,0.372994233,-0.266142701,1.890179983
2367,1,1,-0.937704123,-0.659593414,1.890179983
2368,1,1,0.089177859,-0.962992623,0.464706421
2368,1,1,-0.803579026,0.38195862,0.464706421
2369,0,1,0.613757143,-1.548564273,-1.321065858
2369,0,1,-0.04206934,-0.699032404,-1.321065858
2370,1,1,-0.559773436,0.162064167,-0.667910814
2370,1,1,0.339694816,-0.663196177,-0.667910814
2371,0,1,0.831079557,1.842160425,-0.54061001
2371,0,1,0.608165027,-0.44531979,-0.54061001
2372,1,1,-1.005586877,-0.022696547,-0.648421982
2372,1,1,-0.690654917,0.329959374,-0.648421982
2373,0,1,0.42071827,-0.144591615,-0.639588262
2373,0,1,1.414166777,0.715633692,-0.639588262
2374,0,1,1.408394909,-0.505985173,-0.189126541
2374,1,1,2.224601186,-0.006007559,-0.189126541
2375,1,1,1.758013382,-0.174588528,0.779404927
2375,1,1,-0.834608548,-0.031697215,0.779404927
2376,1,1,-0.541114432,-0.941747372,-1.525367838
2376,0,1,-0.094804214,-1.532128342,-1.525367838
2377,1,1,0.400120738,1.305541438,-0.086418879
2377,1,1,0.221544619,1.902233661,-0.086418879
2378,0,1,1.925374122,-0.350487184,0.677985385
2378,1,1,-0.660659011,0.724286534,0.677985385
2379,1,1,0.660382483,0.016085867,1.362420575
2379,1,1,0.074993512,-0.400594984,1.362420575
2380,1,1,-0.898804756,-0.565978293,0.574475197
2380,1,1,1.845012635,0.330044918,0.574475197
2381,1,1,0.211232481,0.699457733,1.310779624
2381,1,1,-0.962062138,0.454823033,1.310779624
2382,0,1,0.277401499,0.315630864,0.074416564
2382,1,1,-0.893049063,1.119782376,0.074416564
2383,1,1,-0.684961596,-1.46284054,0.746402076
2383,1,1,-1.639153481,-0.084534234,0.746402076
2384,0,1,1.015840931,-1.146272196,-0.68201323
2384,1,1,-2.095587665,0.330854657,-0.68201323
2385,1,1,-2.108028925,-1.084913717,-0.130359148
2385,1,1,-0.145616745,-0.566372866,-0.130359148
2386,0,1,0.233434985,-2.200106496,0.669605055
2386,1,1,0.154724011,-1.341860104,0.669605055
2387,1,1,-1.146140273,-0.654011594,0.585091022
2387,1,1,0.082097737,0.322571734,0.585091022
2388,1,1,1.091620131,1.006316748,1.429510542
2388,1,1,-0.072051811,0.995448203,1.429510542
2389,0,1,0.71270059,0.377422978,-1.591687668
2389,1,1,-1.053479255,0.264851737,-1.591687668
2390,0,1,0.047392848,-1.003249301,-0.680656844
2390,0,1,2.430515301,-0.00569218,-0.680656844
2391,0,1,1.242331375,0.172477066,-1.12065201
2391,1,1,-0.94973149,0.366638779,-1.12065201
2392,1,1,-1.883143544,-1.942705596,0.930988539
2392,1,1,0.67216341,0.626561748,0.930988539
2393,1,1,0.355399133,0.059361811,0.535378129
2393,1,1,0.26368742,1.074318977,0.535378129
2394,1,1,0.460732409,0.857024465,0.718305487
2394,1,1,-0.705276032,-2.178647821,0.718305487
2395,1,1,-1.017145894,1.234493927,0.206749032
2395,1,1,0.034254464,0.120229746,0.206749032
2396,1,1,-0.136740336,1.384372368,0.599991235
2396,1,1,-0.773827666,1.070699008,0.599991235
2397,1,1,0.476027115,1.324097815,1.342422322
2397,1,1,1.04668173,0.739819756,1.342422322
2398,1,1,-0.653670803,0.128247914,-1.061794252
2398,1,1,-0.711861576,-0.319999341,-1.061794252
2399,1,1,-0.212854641,1.709171024,0.579157589
2399,0,1,0.927914893,-1.903172047,0.579157589
2400,1,1,0.118542404,1.158101164,-0.992082311
2400,0,1,-0.331264193,-0.705080038,-0.992082311
2401,0,1,1.57024386,-1.219495004,-2.084468162
2401,0,1,-1.027483021,-0.034959908,-2.084468162
2402,0,1,0.07562493,1.463988899,-1.591497449
2402,1,1,-0.476196025,0.049801414,-1.591497449
2403,0,1,-0.440696077,-0.23707268,-1.741788944
2403,0,1,-0.843826558,-1.396786187,-1.741788944
2404,1,1,-1.852091155,0.197690977,0.680530853
2404,0,1,1.945787509,-1.401731872,0.680530853
2405,1,1,-0.636937553,0.392518744,0.334995948
2405,1,1,-1.158176786,0.152704897,0.334995948
2406,1,1,-1.670331304,-0.066870305,-0.012636541
2406,1,1,1.253669411,-0.273218141,-0.012636541
2407,0,1,0.07735104,-1.328680639,-2.028013099
2407,0,1,1.087007772,-0.214905627,-2.028013099
2408,1,1,0.251797182,-0.056440736,1.461890502
2408,1,1,-0.282254808,-0.803916421,1.461890502
2409,1,1,-0.820728414,0.574024172,1.09298179
2409,1,1,-0.630754134,0.620441236,1.09298179
2410,1,1,0.413201403,-2.172502732,0.895907003
2410,1,1,-1.562047855,1.716155672,0.895907003
2411,0,1,0.610799295,0.261189358,0.634184245
2411,1,1,1.003759965,1.307880482,0.634184245
2412,0,1,0.505928144,-0.467281187,0.605000507
2412,1,1,1.768743303,0.160548065,0.605000507
2413,0,1,0.487005262,0.286098432,-0.082268629
